"f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","f36","f37","f38","f39","f40","f41","f42","f43","f44","f45","f46","f47","f48","f49","f50","f51","f52","f53","f54","f55","f56","f57","f58","f59","f60","f61","f62","f63","f64","label"
34802.5781, 14986.2314, 80.3817, 48.2836, 20.8297, 17.4394, 24.4533, 18.7451, 10.7644, 11.7808, 7.9148, 7.4347, 21.1976, 16.5259, 15.8938, 12.1773, 8.9668, 11.3175, 10.8623, 15.1144, 12.8147, 5.0203, 8.0182, 10.0482, 6.6630, 4.8320, 1.3081, 9.9933, 6.0360, 16.9575, 17.2206, 10.0530, 0.8471, 14.9126, 15.3667, 7.3609, 3.2182, 1.8490, 4.7173, 2.9904, 4.1285, 8.6955, 8.7696, 6.7882, 8.2922, 6.1974, 11.2388, 8.4740, 1.4823, 1.7973, 4.2275, 3.0176, 6.2376, 13.5567, 10.4477, 9.4272, 9.3084, 11.6210, 12.9443, 10.3594, 4.8141, 6.3762, 6.7936, 5.8416,"nope"
34840.2500, 15015.8887, 102.5014, 20.0813, 24.4233, 12.9680, 13.7550, 10.0955, 16.4669, 10.5850, 23.6957, 28.1944, 15.1577, 12.9979, 2.1399, 4.6262, 8.3007, 8.5888, 1.6358, 1.3796, 3.7688, 11.3747, 15.3259, 11.3602, 5.0863, 0.3176, 8.2676, 5.4521, 4.2045, 9.9095, 5.0956, 5.1352, 11.9272, 16.5141, 9.2540, 4.2434, 2.2329, 3.7196, 6.6695, 5.4680, 3.6712, 14.3180, 10.7164, 4.5277, 3.3706, 7.0541, 14.6295, 9.7243, 0.3150, 5.4698, 3.7281, 2.3355, 3.6741, 9.7951, 8.9296, 8.1786, 12.2749, 6.4116, 2.6756, 6.0013, 3.1604, 3.8423, 2.8121, 4.5384,"nope"
34792.5469, 14963.0928, 71.9772, 31.8121, 18.1521, 17.5288, 0.8948, 15.5067, 12.5532, 6.8462, 5.3113, 11.7194, 14.8143, 18.3617, 13.4424, 1.7481, 3.5755, 8.2683, 5.3698, 4.7985, 3.4132, 5.1825, 4.9743, 8.0544, 8.0423, 5.6927, 8.8299, 5.9717, 4.4109, 5.8192, 4.7379, 9.2717, 8.8964, 6.5499, 10.6178, 13.4580, 12.2202, 5.3058, 6.9527, 8.8594, 8.5004, 2.7323, 5.2878, 3.1450, 1.0094, 1.9435, 3.5579, 9.7556, 7.6535, 3.0897, 6.9420, 2.9856, 4.9274, 8.2103, 1.2330, 5.8430, 4.4383, 1.9566, 5.3604, 5.2165, 8.5648, 8.9133, 3.6405, 8.8741,"nope"
34810.3867, 14971.8145, 64.0578, 45.2000, 20.9564, 23.4525, 19.7190, 7.3954, 18.1926, 13.1849, 15.6639, 11.0943, 9.3587, 3.9895, 6.4263, 14.4362, 18.9638, 12.9697, 11.1850, 5.1999, 3.1069, 5.2104, 13.4058, 13.8533, 2.4158, 8.9588, 10.0351, 12.1438, 8.8717, 4.0151, 9.7492, 5.3109, 5.9041, 4.5436, 5.0787, 13.5779, 12.4596, 10.5117, 10.3256, 7.6367, 3.6185, 2.0564, 3.8866, 1.9294, 4.5133, 6.9856, 3.1717, 3.4720, 3.4736, 2.6837, 4.5687, 5.8335, 6.7370, 9.6636, 10.0708, 7.2675, 7.6727, 5.5103, 2.1066, 2.4538, 3.3004, 3.5812, 2.3462, 2.5334,"nope"
34807.6992, 14982.6895, 82.5619, 19.2676, 23.1625, 19.0219, 9.0897, 3.8883, 1.4676, 3.1237, 7.5414, 4.5892, 7.4352, 12.5697, 5.9596, 14.3236, 4.7237, 4.8829, 10.0335, 14.8729, 11.0017, 10.6655, 13.3824, 11.8519, 6.1102, 9.7023, 13.9713, 6.1684, 5.0653, 4.0197, 3.7101, 1.7062, 3.2885, 7.9125, 7.9721, 4.7811, 5.0180, 5.6040, 3.8804, 4.8982, 11.0865, 16.2745, 20.0544, 11.3626, 4.6108, 2.8541, 5.8477, 8.3109, 7.7790, 3.0665, 2.2776, 3.6438, 7.1768, 7.0670, 5.8758, 5.0236, 4.3137, 8.6074, 11.4293, 3.2205, 0.2796, 8.1262, 7.6803, 9.5991,"nope"
34786.8359, 14957.9951, 58.0819, 48.3928, 13.1871, 17.7478, 37.3810, 21.8768, 8.4425, 13.5831, 13.2268, 16.0535, 10.1072, 10.5249, 5.1395, 7.2124, 11.7909, 6.4516, 9.3156, 5.4576, 3.9295, 15.3610, 11.7461, 6.9508, 12.1855, 9.3828, 9.6339, 4.8987, 6.7867, 11.7182, 6.0031, 7.0731, 8.9396, 6.7103, 8.4646, 5.4218, 7.2809, 9.0910, 10.3568, 11.0531, 10.1963, 5.7800, 2.7333, 4.7964, 4.1671, 6.3334, 7.6544, 5.3575, 2.1412, 5.3224, 6.5952, 2.5186, 4.5807, 4.0075, 1.8137, 8.3147, 6.9550, 6.7045, 2.1394, 7.4772, 7.9733, 6.7508, 8.4382, 1.7146,"nope"
34792.7734, 14980.2412, 80.0356, 35.1414, 10.3442, 13.4605, 19.7397, 7.7166, 4.4155, 6.1476, 7.7088, 7.4689, 6.7658, 2.8025, 9.5802, 10.2787, 4.6977, 2.1138, 7.3698, 11.6763, 15.8907, 5.9875, 13.1999, 16.5360, 2.8003, 4.0370, 11.2250, 13.4825, 3.2623, 3.1786, 0.8719, 1.7676, 1.5810, 9.7273, 4.7499, 4.6217, 6.3619, 8.3214, 8.5342, 2.8647, 3.9787, 5.1356, 9.4404, 5.6804, 5.3942, 4.9932, 8.5371, 9.9896, 6.2582, 6.6135, 5.2131, 3.4823, 8.0051, 5.8408, 2.6390, 5.6717, 6.0442, 4.4600, 5.5662, 6.0481, 3.1777, 10.1765, 4.8999, 3.1618,"nope"
34809.0938, 14972.3418, 81.8214, 21.0469, 23.1872, 7.0990, 8.8472, 14.4306, 8.0104, 13.3478, 5.6042, 3.0068, 6.5179, 10.9394, 13.7056, 9.5973, 8.4146, 1.3534, 6.0378, 6.5820, 6.1369, 2.0069, 8.7612, 5.2750, 4.5970, 5.3528, 2.3569, 7.3232, 10.6257, 9.5284, 9.0788, 14.0202, 7.9150, 10.3691, 5.6022, 1.1569, 6.9607, 3.8775, 3.4337, 0.9663, 3.5315, 3.3959, 4.5414, 9.3223, 6.0450, 7.5657, 2.1174, 1.5635, 4.7480, 6.4761, 1.5022, 8.3905, 6.0320, 5.4731, 4.9426, 2.4282, 0.6796, 3.7514, 7.2591, 5.2004, 2.0016, 3.2234, 6.6779, 5.4720,"nope"
34790.1914, 14970.4131, 94.7094, 3.6382, 27.4800, 21.8702, 14.8825, 7.0445, 0.9960, 8.2702, 15.3663, 8.0612, 8.0851, 5.6145, 4.3513, 1.1324, 1.5596, 5.0970, 5.1029, 11.9242, 6.5700, 4.7822, 2.2443, 9.7716, 12.0997, 9.4735, 8.6503, 11.1173, 10.9597, 7.9407, 5.1605, 9.9086, 4.1678, 4.5403, 7.3543, 14.2026, 10.6462, 3.2023, 9.1191, 16.0902, 11.3453, 3.2309, 2.9240, 4.1871, 5.8718, 4.7190, 10.7251, 14.1636, 8.5502, 3.7807, 18.9474, 23.9128, 9.3708, 5.0694, 0.7687, 7.8377, 6.4047, 8.2586, 5.3634, 3.7094, 5.6952, 4.6730, 5.6146, 1.8483,"nope"
34829.5625, 14992.1289, 74.5316, 58.2268, 12.6802, 6.6869, 13.5120, 2.8050, 7.8732, 14.4280, 18.1414, 6.4994, 0.5520, 2.3838, 1.8950, 6.6969, 7.1043, 10.3806, 1.7829, 7.7851, 6.5712, 2.7502, 4.7424, 4.3276, 7.0614, 13.1925, 6.6530, 2.5777, 4.3603, 6.3274, 4.8240, 7.4952, 4.1103, 1.8658, 9.8716, 6.9841, 1.2689, 5.2757, 9.5137, 11.1041, 14.0496, 14.4376, 8.7150, 6.6752, 3.4730, 6.5421, 7.3760, 3.9925, 2.0745, 2.8417, 4.6378, 3.9469, 4.8373, 10.7575, 8.7945, 4.9936, 3.6098, 3.0838, 5.3653, 9.9637, 0.4408, 4.2704, 4.2134, 3.7506,"nope"
34804.8945, 14979.2334, 73.3545, 53.8772, 7.7030, 12.1308, 12.0114, 8.4842, 1.0720, 10.3217, 5.7617, 8.4912, 4.5866, 7.7844, 5.6650, 5.9610, 4.8318, 1.4429, 6.3535, 8.6958, 2.4170, 4.1953, 3.0168, 6.7784, 15.5769, 13.8638, 5.9874, 4.0816, 4.2067, 4.3419, 4.5244, 4.3367, 7.3715, 14.5422, 12.6056, 9.8929, 8.1303, 4.7970, 5.4285, 7.3872, 5.9758, 5.0729, 7.7867, 11.4419, 5.9941, 10.9567, 7.5901, 5.3834, 3.5593, 8.0394, 12.4585, 11.7573, 13.6507, 6.8547, 4.2633, 5.5516, 8.5773, 2.4531, 0.6865, 4.9421, 7.1824, 8.6027, 7.3347, 9.7179,"nope"
34788.2422, 14964.6465, 67.6541, 47.8404, 8.4998, 16.7423, 17.9736, 19.2202, 7.1754, 18.3447, 10.3577, 2.9036, 4.8611, 6.0885, 7.5890, 4.4730, 3.1466, 4.2636, 6.2297, 6.8125, 1.6400, 12.6700, 21.0464, 15.0418, 7.6433, 6.5924, 6.4788, 10.6312, 11.7213, 4.5221, 11.7669, 8.0662, 10.7312, 7.1615, 4.7911, 7.8700, 10.6790, 11.2204, 5.0140, 4.7500, 6.8440, 10.9650, 14.2433, 3.3153, 11.2200, 6.1241, 7.1915, 8.2639, 0.8710, 2.9505, 4.0365, 7.3332, 12.4405, 8.4172, 4.3019, 3.8882, 3.6290, 3.4689, 3.9254, 3.9019, 8.5024, 6.3251, 5.6711, 9.2767,"nope"
34829.8555, 14995.3809, 83.1483, 33.6909, 20.6573, 5.1237, 23.7068, 13.7714, 6.6084, 3.7818, 8.4981, 9.8280, 14.3597, 6.4135, 4.3769, 3.7369, 10.1324, 7.0088, 0.0560, 9.5384, 8.5763, 9.4501, 2.3664, 3.6964, 3.1618, 10.2356, 17.5764, 8.8086, 8.4747, 15.6315, 14.2680, 9.8836, 6.6860, 14.7158, 16.4689, 3.8655, 3.7937, 2.6756, 3.7875, 4.0338, 4.8761, 4.6818, 3.1402, 9.8923, 11.1494, 5.8734, 7.6123, 12.5731, 8.2514, 4.7985, 3.9876, 3.2504, 1.6902, 3.2388, 5.2052, 6.3500, 8.1485, 8.1238, 7.6607, 8.1123, 4.4115, 5.2165, 10.0699, 8.1463,"nope"
34784.6172, 14964.2773, 59.6868, 51.5945, 12.2388, 5.9011, 20.1150, 12.7516, 26.9483, 14.6573, 9.6498, 9.5162, 5.3713, 0.9719, 6.0814, 5.2094, 12.4921, 13.3026, 2.8246, 10.4989, 11.9371, 8.9154, 6.0441, 1.8388, 10.8348, 13.4568, 7.0750, 11.2749, 14.5976, 12.3517, 4.8751, 6.6895, 8.5860, 8.0235, 6.1499, 6.2654, 5.4733, 9.5957, 12.7173, 10.4572, 8.9749, 5.7490, 4.3111, 3.3349, 8.8619, 11.9034, 10.0119, 4.9676, 3.3021, 4.1041, 3.0424, 3.3875, 4.3808, 7.1439, 3.0497, 2.0353, 0.5950, 4.7990, 6.8849, 6.6162, 1.5012, 2.4264, 3.1600, 7.4237,"nope"
34823.5938, 14986.5107, 73.8686, 29.9094, 31.3222, 17.0453, 8.5271, 3.4003, 11.7816, 6.0398, 20.5187, 9.5370, 1.8731, 10.9170, 5.4078, 9.8244, 13.6886, 11.7836, 11.4418, 6.7266, 0.7642, 4.5879, 7.5637, 3.0175, 7.1068, 2.9374, 2.6350, 6.2961, 2.0374, 4.5847, 8.2020, 5.4616, 6.3306, 8.5773, 5.7632, 3.4863, 3.3545, 1.2963, 3.2613, 3.9636, 6.3342, 4.6225, 1.3395, 2.0942, 2.9940, 1.7773, 4.3799, 2.3551, 3.4573, 5.8747, 7.6173, 4.3162, 5.9181, 4.9596, 3.1310, 5.9858, 6.5098, 4.6285, 7.5872, 7.7731, 5.5440, 3.0177, 9.8121, 10.1789,"nope"
34825.7578, 14995.7207, 93.4554, 31.2350, 19.9069, 10.1989, 17.9833, 7.5018, 12.6744, 3.6674, 5.0764, 8.4148, 6.1560, 11.6084, 6.5520, 5.3135, 0.9533, 2.5750, 4.8287, 11.0117, 8.8805, 1.5170, 6.2547, 9.6695, 5.3318, 7.2367, 3.9964, 14.4207, 12.0085, 4.9467, 11.1652, 8.0610, 9.1889, 11.2303, 12.2093, 15.0582, 8.2047, 3.1782, 1.9905, 4.0521, 5.1486, 3.6930, 8.8865, 6.6779, 2.2125, 6.7812, 8.0764, 2.7212, 11.0979, 9.5514, 6.0531, 6.7481, 8.0006, 6.1781, 5.0213, 1.7179, 4.1043, 8.5395, 9.8142, 7.5671, 5.9754, 3.3259, 7.6657, 8.8183,"nope"
34802.7969, 14986.6045, 90.8205, 19.7785, 30.4110, 12.5144, 13.3331, 11.6539, 13.2892, 18.6801, 12.5612, 6.3047, 2.5338, 8.6500, 6.8063, 4.3106, 3.4561, 6.9903, 7.1400, 7.4128, 10.2192, 7.8453, 12.1978, 10.5743, 8.2334, 2.2455, 2.9189, 7.0612, 9.7383, 8.5322, 5.5913, 4.8971, 3.8211, 9.0348, 8.7519, 3.1490, 2.5989, 6.2306, 5.4351, 6.0331, 3.1632, 5.1014, 6.1570, 4.4884, 2.9632, 6.6025, 8.8120, 6.7153, 7.4302, 4.2413, 8.9461, 3.2022, 7.0035, 4.0532, 3.8385, 5.9819, 5.5220, 4.2795, 7.3902, 10.6628, 10.6891, 7.8981, 8.9573, 1.9887,"nope"
34814.0156, 14991.3770, 85.1303, 34.9509, 14.2242, 12.9948, 3.7612, 12.4560, 6.1667, 7.4036, 5.6680, 5.7186, 1.5516, 6.6490, 3.4688, 0.4371, 1.7229, 11.8896, 16.0952, 5.0729, 4.3141, 7.2893, 2.4393, 9.4950, 6.7610, 5.6280, 10.6018, 17.5734, 16.6926, 11.2125, 13.0463, 8.5094, 5.8053, 9.0667, 13.1909, 4.2469, 1.8497, 8.2626, 7.6558, 6.0954, 6.7669, 0.9961, 6.1057, 4.3005, 6.0675, 5.9506, 8.8760, 8.3390, 7.7477, 9.2630, 6.4846, 8.8645, 5.9879, 4.0145, 5.6381, 4.8265, 1.7912, 4.4868, 5.1710, 4.8687, 2.8032, 3.9643, 3.4062, 4.8513,"nope"
34791.8438, 14959.9814, 54.5518, 55.2043, 10.3586, 25.5070, 9.4634, 27.1623, 10.7220, 12.0110, 6.3426, 6.6121, 13.0674, 9.1278, 5.3566, 12.7135, 13.6392, 10.1341, 10.0034, 13.1023, 9.7036, 7.5294, 15.6024, 7.6252, 7.1603, 9.9352, 9.8684, 2.6228, 2.0945, 7.6973, 7.6687, 6.7137, 4.9445, 2.5694, 5.9939, 9.3131, 10.4162, 4.8537, 2.2327, 3.5857, 2.3505, 5.6653, 9.4845, 5.0150, 2.9284, 6.3131, 8.4704, 10.6869, 12.1772, 0.8893, 3.7136, 6.0858, 9.1266, 9.2267, 15.3561, 14.5520, 9.8105, 1.6707, 5.0684, 10.6514, 12.3853, 4.8486, 4.3953, 3.3712,"nope"
34826.7539, 15004.3438, 89.3921, 32.3879, 21.1116, 15.4347, 8.0021, 6.3409, 3.4215, 5.2084, 16.5388, 14.5786, 8.8045, 10.1101, 14.5582, 12.6279, 12.8212, 11.6623, 13.1414, 10.8060, 14.6854, 13.8408, 8.1501, 6.6710, 2.4892, 5.8781, 1.3333, 6.5661, 9.6518, 15.0220, 14.0431, 8.2715, 5.5431, 0.6495, 5.5850, 9.3870, 5.6918, 6.3005, 7.1800, 7.5052, 8.0073, 10.9346, 6.8560, 14.6497, 10.8303, 9.6064, 12.2914, 4.4717, 10.6816, 4.2270, 5.9382, 9.9260, 9.1417, 10.9702, 10.7163, 5.6428, 4.2492, 6.7532, 5.3302, 6.5645, 7.9149, 4.4888, 4.3707, 2.7690,"nope"
34770.2852, 14958.3818, 66.8536, 52.2343, 9.1939, 16.9228, 6.3021, 6.2015, 15.5803, 18.9491, 13.0477, 11.8868, 7.9228, 7.9751, 11.5349, 8.7988, 8.5464, 8.6832, 11.3448, 9.9406, 7.0028, 6.0984, 13.6952, 10.5371, 1.0121, 0.8198, 2.2233, 5.5141, 16.0448, 12.0642, 2.1513, 4.0538, 2.7978, 9.1261, 5.9258, 5.0684, 3.8507, 8.1445, 11.4975, 4.8227, 6.6200, 11.5659, 13.0777, 6.1251, 3.4385, 8.1654, 11.3527, 10.8556, 12.7937, 9.1578, 8.0839, 11.4067, 4.9001, 2.0660, 3.8054, 5.1440, 6.9091, 4.5249, 2.3337, 5.2247, 8.0594, 3.1489, 9.6457, 3.0677,"nope"
34799.4883, 14974.4131, 81.3945, 29.5063, 12.1409, 19.0751, 15.0155, 6.4572, 4.9809, 7.6699, 5.7603, 19.0920, 8.9229, 8.4998, 5.5853, 5.6018, 6.9207, 9.3991, 4.2244, 5.6723, 6.8477, 7.3204, 6.9138, 3.2545, 6.0838, 12.4264, 8.5457, 3.5285, 6.1995, 10.9924, 10.6557, 0.3526, 4.4035, 5.6226, 1.9335, 11.2505, 6.7714, 5.2448, 3.3464, 8.2331, 5.1616, 3.1348, 4.5377, 2.8478, 2.3114, 3.4389, 1.3793, 6.5195, 2.6022, 3.3292, 4.7829, 4.0252, 3.2946, 5.2527, 10.4919, 9.5702, 4.9348, 4.0515, 3.1384, 7.8448, 10.1355, 6.1894, 2.6287, 1.2218,"nope"
34819.3438, 14988.3115, 76.4489, 37.1173, 14.5163, 18.0795, 12.1869, 15.9132, 21.4417, 16.5403, 12.9665, 10.9757, 3.5544, 3.4483, 6.2999, 11.7047, 12.4253, 3.3690, 1.4695, 17.0933, 11.6925, 7.9874, 3.9145, 6.5163, 12.3069, 8.8401, 3.1229, 11.9331, 11.7602, 6.8243, 9.3625, 6.0521, 7.2212, 7.6334, 14.1272, 9.4730, 3.3680, 3.6911, 5.5655, 2.8430, 3.2831, 2.9404, 8.1210, 10.6496, 1.2807, 4.7155, 4.9101, 6.6110, 8.3544, 9.9016, 2.4621, 2.0368, 4.6089, 7.2334, 3.6105, 8.5665, 11.6635, 8.5451, 9.6148, 5.0211, 5.0816, 5.1380, 5.5031, 9.0926,"nope"
34807.4453, 14975.8516, 69.8951, 22.3307, 38.7961, 27.4907, 33.4650, 11.2748, 18.9919, 7.3458, 11.9140, 18.8514, 13.7004, 2.6506, 4.0724, 4.9969, 9.7448, 5.5308, 4.4622, 11.6257, 11.1435, 9.6851, 3.9084, 2.5865, 0.9792, 4.7804, 4.0269, 9.5218, 9.2120, 8.2858, 13.0324, 4.1034, 1.1650, 11.1113, 10.0532, 11.1531, 1.5853, 10.0154, 13.3847, 4.6017, 5.0244, 8.0093, 9.9361, 7.8062, 3.3026, 6.7041, 6.6719, 7.1042, 12.0400, 11.9043, 3.7963, 1.8131, 4.6599, 9.8295, 8.8038, 0.5556, 5.1891, 11.0161, 13.0167, 11.2657, 5.8591, 4.3936, 1.3120, 0.2235,"nope"
34792.5078, 14968.2373, 73.6892, 31.9133, 30.2958, 8.1195, 14.0015, 20.3338, 11.1876, 10.6611, 11.0915, 5.4202, 10.6390, 12.7907, 10.6420, 8.0476, 2.6271, 5.3022, 2.1082, 14.1271, 15.4321, 8.8019, 2.1979, 6.2947, 16.5252, 18.9758, 11.1470, 6.8904, 3.1005, 2.6501, 8.1123, 6.3213, 9.1672, 2.9935, 6.2912, 7.3878, 7.8937, 9.7219, 3.8638, 3.2321, 2.7990, 2.7468, 4.9192, 7.6896, 3.1541, 9.5386, 7.3240, 3.5327, 6.2840, 4.8054, 6.1192, 6.0203, 1.7531, 3.7463, 3.0179, 9.8483, 6.3338, 2.1545, 6.7341, 8.2672, 6.6760, 7.4818, 8.3768, 3.9681,"nope"
34808.2227, 14986.8838, 71.5540, 39.3618, 21.9176, 18.1008, 17.2431, 16.3901, 7.3852, 22.9681, 7.6294, 2.5406, 8.2969, 5.3714, 11.3478, 0.9801, 9.4506, 9.2929, 6.2895, 3.5441, 1.0629, 3.1575, 4.9656, 5.6646, 7.9036, 3.7516, 9.3838, 4.2671, 5.3375, 7.6154, 8.9300, 5.8962, 8.3741, 8.7521, 6.7814, 5.9531, 9.4037, 6.2815, 10.6900, 12.3651, 13.6674, 4.0698, 2.2458, 4.6373, 6.9073, 5.4467, 6.2868, 10.3478, 8.6818, 6.2491, 12.4394, 16.3982, 12.4974, 4.1607, 3.1283, 4.0984, 7.3441, 7.6030, 0.7435, 3.4882, 4.3149, 2.9172, 2.2810, 4.3634,"nope"
34809.6133, 14985.9746, 90.8148, 29.8505, 5.2677, 27.4655, 12.9425, 12.4392, 19.9223, 20.0100, 12.8580, 15.4346, 15.0529, 23.2599, 18.1025, 16.1586, 4.3124, 12.6501, 11.0923, 2.5702, 11.3626, 12.1950, 8.4910, 4.8587, 10.3533, 14.9440, 6.9823, 3.8492, 5.7156, 6.5207, 14.7332, 13.1124, 10.8184, 7.3398, 6.2830, 5.1528, 10.2788, 5.4855, 4.6703, 3.1620, 1.7946, 5.6818, 10.0751, 7.7792, 2.3646, 5.1901, 4.2794, 4.4273, 12.6835, 14.3365, 13.9833, 7.6997, 2.9323, 6.3003, 10.6270, 7.3797, 1.3979, 4.0434, 6.5176, 4.8619, 9.5138, 6.1995, 9.5632, 9.3187,"nope"
34811.2813, 15010.7305, 103.4514, 45.3986, 9.9940, 13.2892, 10.5313, 9.3942, 13.4486, 12.9608, 14.9962, 5.3594, 8.9561, 4.7265, 6.1788, 7.9548, 7.6321, 7.7497, 2.2979, 11.9324, 4.9713, 5.2225, 9.0629, 14.3833, 14.5913, 7.4191, 6.6432, 9.0788, 6.8291, 3.2827, 3.6115, 9.3541, 13.9561, 4.4937, 8.2998, 3.9421, 4.2443, 10.6492, 11.5449, 4.4011, 9.2972, 7.8408, 9.6195, 1.3907, 4.5368, 3.4391, 12.6020, 12.7012, 7.5737, 6.7753, 6.0148, 4.2358, 3.5542, 0.1690, 4.4354, 3.9357, 1.6985, 9.0000, 7.0634, 5.7666, 5.8369, 2.7719, 4.8731, 7.0273,"nope"
34829.0156, 15008.9854, 76.8306, 45.7079, 26.4360, 16.6695, 17.8255, 16.6951, 10.2847, 22.8532, 4.8985, 1.4036, 3.4085, 10.2482, 13.1703, 15.1469, 11.3474, 5.1267, 6.1242, 3.2567, 8.3892, 10.3209, 3.7252, 9.7860, 6.3191, 0.9305, 3.8485, 7.0810, 8.7670, 14.8319, 10.4881, 6.2529, 5.3333, 7.2019, 10.3080, 6.9858, 12.9394, 13.0293, 7.3974, 0.4319, 6.0059, 7.8870, 6.4118, 4.6802, 5.1251, 7.5263, 3.5341, 7.2186, 8.5706, 10.8328, 5.6628, 2.0652, 7.8546, 10.3495, 4.3809, 1.6413, 3.4733, 1.8667, 4.1349, 5.0301, 3.0934, 2.2667, 2.4721, 6.8682,"nope"
34819.7578, 14992.4453, 80.0350, 30.6988, 28.6727, 13.6825, 0.4831, 14.9414, 9.0694, 5.1884, 12.7572, 9.2816, 10.1146, 4.0693, 11.9734, 18.2705, 16.6960, 2.2101, 7.5277, 6.5042, 0.3911, 6.8998, 9.1619, 8.9867, 7.7691, 0.9554, 11.1374, 12.2898, 4.4117, 6.5380, 14.0606, 8.8925, 6.5264, 5.0741, 4.2157, 12.5707, 9.4523, 6.1289, 6.9102, 11.2932, 12.8907, 9.7663, 5.7536, 5.8349, 2.6175, 3.2612, 1.0541, 6.4197, 11.4125, 7.0699, 2.4170, 0.9941, 2.0294, 11.6247, 7.3374, 6.0233, 9.5519, 2.4622, 6.6168, 11.8446, 12.4873, 7.2772, 3.6043, 11.8327,"nope"
34824.8125, 14999.4854, 89.8178, 31.1703, 12.4766, 25.5084, 8.1217, 9.4270, 13.5637, 9.1506, 3.9567, 13.4789, 6.7865, 5.7344, 9.0911, 5.6084, 4.7884, 10.1113, 8.7173, 18.0180, 16.6410, 13.4053, 8.2416, 5.7980, 6.9002, 11.2667, 5.4683, 4.1117, 5.4918, 8.2933, 5.8081, 1.9655, 1.9010, 12.5951, 14.8444, 6.9906, 6.2105, 6.6114, 7.9762, 11.2040, 12.1365, 4.4926, 5.6342, 7.2336, 3.9251, 3.1095, 4.4194, 6.7496, 9.7815, 4.2490, 9.8947, 12.1534, 5.6327, 4.6305, 1.9810, 6.2369, 4.0879, 6.2723, 10.2642, 6.4066, 1.5174, 1.7876, 2.2460, 1.5894,"nope"
34829.0508, 14993.3369, 98.1620, 35.8754, 13.4063, 27.4425, 6.6775, 10.7096, 6.1088, 8.6004, 6.3332, 15.0311, 1.0636, 1.3640, 7.0366, 7.3343, 1.9400, 2.1317, 10.8263, 15.6261, 7.5510, 10.6977, 11.4926, 12.7407, 11.7076, 10.3034, 5.2981, 3.5458, 5.7812, 5.5529, 5.8224, 8.7512, 1.6811, 10.7883, 14.8263, 7.1481, 10.6715, 3.3945, 3.0682, 10.4134, 9.5378, 10.4996, 4.5424, 1.6935, 3.3328, 4.6886, 3.7825, 3.2589, 6.3119, 1.5816, 0.7127, 7.8514, 1.3442, 5.2153, 6.9268, 1.7795, 4.2021, 5.1068, 3.3895, 1.6982, 4.3367, 6.1620, 12.1066, 6.9787,"nope"
34800.1836, 14991.5059, 102.7042, 38.2700, 12.6760, 26.2086, 9.2811, 5.9290, 7.1841, 16.0034, 12.6597, 3.0364, 1.8827, 9.6765, 4.5057, 9.4131, 6.5962, 1.5740, 7.0615, 8.1397, 10.1786, 8.1627, 9.9556, 9.7287, 13.5340, 17.2461, 12.9652, 5.8168, 11.2867, 9.7776, 8.6503, 10.1537, 7.3740, 4.3259, 3.8300, 11.9217, 15.5425, 9.0143, 2.7469, 6.2756, 9.7762, 6.4688, 6.6696, 8.0095, 3.4199, 3.0677, 4.4704, 8.6405, 6.5836, 12.3467, 7.0459, 5.1145, 2.0245, 1.3016, 5.4747, 6.7507, 1.4596, 4.9359, 7.0196, 7.5894, 10.0821, 8.4046, 3.4433, 1.1394,"nope"
34817.2148, 14985.7598, 89.2555, 8.6475, 29.0554, 18.4613, 19.1963, 20.2187, 11.4391, 5.1031, 7.6514, 15.6511, 9.8549, 7.5610, 3.3740, 5.3424, 5.9714, 8.8286, 14.5347, 8.0424, 7.9154, 7.6644, 7.2069, 10.0626, 7.0412, 4.6593, 4.2300, 11.4743, 16.3978, 7.0648, 1.3825, 8.4489, 8.5870, 9.9880, 3.3785, 6.3574, 7.3411, 4.9742, 6.5824, 9.2862, 6.8306, 4.1602, 5.4232, 7.1166, 11.5733, 5.3931, 1.5089, 4.0459, 5.5105, 3.6487, 5.8197, 6.7455, 6.3888, 2.2384, 6.0358, 2.7090, 3.5298, 4.0278, 5.9656, 13.3327, 11.9640, 7.9526, 5.8892, 2.1367,"nope"
34805.1953, 14983.6279, 78.0755, 38.0561, 5.3470, 21.2098, 7.0840, 3.4849, 16.3443, 21.5241, 9.0646, 6.9249, 15.8655, 15.1860, 18.7541, 8.8095, 7.2091, 15.9867, 12.3910, 3.3168, 4.8927, 4.1126, 5.0152, 10.1262, 14.5014, 3.9869, 0.8188, 6.4825, 6.4981, 6.6012, 4.6737, 3.3947, 14.3058, 8.5105, 1.1440, 7.4274, 2.4761, 11.8962, 10.1762, 12.3070, 9.0888, 6.8880, 6.2177, 8.6265, 4.9830, 3.3932, 3.5156, 7.0917, 4.0312, 8.5780, 3.4266, 4.0001, 1.7020, 9.4597, 5.9333, 6.2110, 6.7000, 11.9796, 9.1264, 0.9114, 2.6930, 5.5254, 5.5823, 14.5638,"nope"
